Annual Expected Loss,Property premium,hhldconsumprt,unemploymentrt,CentralG Consumption,LocalG Consumption,dtotalvalueadded,totactualprod,Pinvestcc,Landuse ratio
28837704.44,3463.062129,1.241897,0.044160668,2826.5828,392.88594,10541.8916,29193.812,1.2337326,0.71367694
29073190.96,3483.359215,1.2420482,0.044209794,2846.6803,395.33192,10616.985,29435.733,1.2369486,0.73559735
29384588.51,3503.087309,1.2423337,0.044300893,2868.3585,397.96071,10677.562,29638.696,1.2402303,0.75817644
29770670.8,3523.785105,1.2428331,0.044434653,2890.7081,400.72536,10733.513,29808.984,1.2435703,0.7814249
30232484.76,3546.347706,1.2431997,0.044522315,2912.183,403.46442,10788.896,29985.572,1.2469847,0.80563423
30836309.1,3594.475384,1.2435048,0.044600686,2934.378,406.06075,10816.8325,30067.107,1.250433,0.8306661
31669972.89,3637.013532,1.2437477,0.044661196,2956.9784,408.53263,10891.279,30302.947,1.2538923,0.85652037
32806748.1,3681.87371,1.243962,0.044714517,2978.7095,411.02482,10962.658,30528.775,1.2573693,0.88337332
34251491.83,3746.399742,1.2439268,0.044726427,3004.7308,414.1498,11021.917,30717.441,1.260818,0.91119452
35956724.7,3781.07726,1.2439483,0.044715574,3026.3363,416.95227,11081.719,30908.273,1.2642578,0.93993379
37835933.12,3799.366221,1.2438797,0.044689309,3046.1508,419.62802,11109.9216,30998.063,1.2676533,0.96993264
39789506.22,3846.624649,1.2440809,0.044687326,3060.7789,421.92297,11183.2343,31227.171,1.271052,1.0011488
41738403.63,3878.541236,1.2442609,0.044687874,3081.5723,424.77764,11259.415,31472.781,1.2744655,1.03338848
43627836.86,3882.875732,1.244435,0.044701504,3106.34,427.87507,11319.131,31664.747,1.2778907,1.06711243
45412968.64,3912.21791,1.2446916,0.044717434,3127.2778,430.69481,11378.711,31853.464,1.281338,1.10216798
47068073.57,3923.510206,1.2449599,0.044736763,3148.2535,433.53942,11413.429,31946.544,1.2848059,1.13960984
48608228.12,3910.470226,1.2450788,0.044726805,3165.2337,436.00597,11484.36,32176.602,1.2882387,1.17925132
50055202.48,3884.19004,1.2452474,0.044710422,3183.4611,438.45043,11557.69,32414.569,1.2916662,1.22052157
51424577.71,3851.68427,1.2451337,0.044681277,3212.7107,441.9563,11618.057,32616.943,1.2950405,1.26340577
52715582.24,3817.271815,1.2454262,0.04468851,3234.6385,444.8025,11679.296,32805.909,1.2984434,1.30889468
53938649.1,3785.185874,1.2456375,0.044689119,3256.0363,447.60144,11739.733,32996.27,1.3018547,1.35614818
55131405.49,3760.704267,1.2460181,0.044694554,3275.1445,450.25269,11792.414,33152.425,1.3053021,1.40498539
56344623.23,3749.042469,1.2463557,0.044695923,3290.5105,452.49198,11861.076,33362.355,1.3087693,1.45722346
57615039.9,3840.730332,1.2463736,0.044707148,3321.2021,456.14415,11926.613,33575.363,1.31218,1.50963473
58996370.09,3991.390864,1.2466062,0.044683522,3345.5117,459.22116,11990.259,33776.023,1.315608,1.56132581
60520681.41,4065.821737,1.2467239,0.044656898,3369.5854,462.21112,12050.187,33965.603,1.3190429,1.61235023
62180900.81,4071.663889,1.2469471,0.044643025,3387.5619,464.69388,12078.396,34049.452,1.3224866,1.66370265
63938558.86,4033.862482,1.2473098,0.044673096,3402.3656,466.89092,12177.001,34361.269,1.3259993,1.71401071
65796336.9,3972.566959,1.2470476,0.044689035,3434.9662,470.54815,12241.332,34578.745,1.3294587,1.766324
67782038.25,3900.340646,1.2469286,0.044685076,3463.6323,473.87601,12303.744,34780.558,1.3329479,1.81953242
69896056.66,3826.443051,1.2467971,0.044686531,3487.8179,476.83911,12367.401,34983.5,1.3364548,1.8713122
72101290.57,3755.579799,1.246865,0.044717803,3512.8781,479.8206,12415.248,35124.963,1.3400115,1.9240129
74345111.65,3690.276569,1.2466447,0.044724906,3535.493,482.573,12499.385,35393.037,1.3435515,1.9767846
76545150.86,3655.373816,1.2463894,0.044715591,3560.6651,485.66643,12565.369,35601.452,1.347074,2.0299796
78600245.24,3654.956464,1.24639,0.044717471,3586.7,488.85683,12632.305,35810.333,1.3506208,2.0839331
80436633.62,3701.71472,1.2462726,0.044727615,3611.7503,491.99977,12700.52,36023.038,1.3541724,2.1385518
82023680.59,3737.648419,1.2461532,0.044728141,3633.6498,494.94924,12764.713,36207.278,1.3577371,2.194183
83349788.02,3741.400224,1.2460771,0.044726463,3656.6577,498.09493,12840.879,36454.564,1.3613347,2.2509199
84415797.48,3754.394302,1.2458549,0.044721688,3674.2075,500.778,12911.17,36672.161,1.3648972,2.3076212
85245396.61,3733.526978,1.2453258,0.044703086,3703.3478,504.49709,12979.32,36895.155,1.3683693,2.3653566
85912398.58,3691.062246,1.2451252,0.044684663,3726.7587,507.6774,13047.092,37115.55,1.371848,2.4239237
86463139.55,3643.616334,1.2446495,0.044655131,3748.3625,510.74999,13101.366,37291.263,1.3752804,2.4835554
86900339.37,3609.438968,1.2444684,0.044643588,3769.8768,513.81298,13170.691,37503.302,1.3787176,2.5449376
