Annual Expected Loss,Property premium,hhldconsumprt,unemploymentrt,CentralG Consumption,LocalG Consumption,dtotalvalueadded,totactualprod,Pinvestcc,Landuse ratio
96794351.43,2889.318476,1.241957273,0.044682383,3047.338701,433.5406753,11083.20364,30947.66753,1.293624286,2.079658688
99171864.42,2860.964224,1.242340519,0.044712221,3056.758442,435.4468442,11161.25714,31191.73377,1.297619221,2.234625468
101350056.5,2835.809986,1.2423,0.044735484,3082.254675,438.7306104,11217.16883,31377.24416,1.301592078,2.391896
103346607.8,2812.427481,1.242544156,0.044757327,3101.304545,441.4996883,11267.35714,31538.79481,1.305609481,2.550459481
105194344.8,2787.957768,1.242903506,0.044800549,3122.42,444.4934156,11317.7039,31699.28701,1.309667403,2.709449818
106910200.9,2765.505995,1.243262078,0.044826169,3141.803896,447.3274286,11367.38312,31861.72597,1.313767013,2.868181714
108589026.6,2746.765446,1.243774286,0.044855773,3153.551818,449.4525065,11369.58818,31866.07273,1.317924545,3.026245961
110413387.8,2727.301536,1.244253896,0.044891856,3163.891299,451.4491039,11462.92338,32169.11039,1.322115195,3.183644026
112555627.9,2698.046789,1.244264416,0.044926451,3190.795455,454.9033636,11510.32208,32334.25195,1.326256623,3.340442273
115099456.6,2662.42585,1.244508442,0.044938386,3215.70961,458.2449351,11556.94805,32495.15195,1.330441429,3.495810494
118021652.2,2620.74971,1.244574416,0.04494486,3233.823896,460.9555584,11576.13377,32553.10649,1.334628052,3.649277312
121250449.4,2575.703244,1.244961818,0.044962932,3247.590649,463.2878312,11611.26117,32669.71818,1.338863766,3.801006286
124709577.8,2532.217879,1.245177532,0.044997656,3263.928182,465.8453247,11692.67143,32921.51039,1.343134675,3.951687299
128335952.2,2490.13477,1.245005974,0.045014414,3285.936234,468.8989481,11749.33896,33124.35065,1.347399091,4.102395805
132027148.6,2446.84123,1.244821818,0.045002231,3306.927532,471.9286753,11796.26753,33285.69091,1.351672727,4.254424104
135661209.2,2401.935782,1.244782597,0.04499256,3325.51013,474.7557922,11843.11818,33439.41948,1.355980649,4.409062117
139138821.6,2351.190624,1.244874416,0.045003495,3340.848052,477.3385325,11886.12987,33565.26234,1.36034,4.567361688
142383977.4,2297.142389,1.244924675,0.0450078,3356.658052,479.9370519,11903.80909,33618.62987,1.364735455,4.73005387
145359953.4,2244.798397,1.245224286,0.045041777,3377.247922,482.8660909,11994.98442,33922.58052,1.369181169,4.897468299
148077972.1,2197.235032,1.245166883,0.045039255,3399.10039,486.0182857,12041.8,34081.33506,1.373632597,5.069612896
150632266.8,2153.577859,1.245098052,0.04504207,3419.669091,489.0777532,12090.12208,34241.18701,1.378113247,5.246255883
153154792.2,2107.358545,1.245055195,0.045042853,3434.984935,491.6502208,12133.4974,34376.86104,1.382638961,5.427051104
155754294.2,2059.622186,1.245072987,0.045051247,3447.765325,493.9704156,12175.83117,34521.92857,1.387203377,5.61152026
158422525.3,2012.461964,1.24508987,0.04506941,3468.231688,496.9851429,12225.76623,34699.31818,1.391788961,5.799038935
161081544.4,1964.404011,1.244951039,0.045088899,3490.167532,500.1675325,12268.71948,34855.67792,1.396385844,5.988820675
163694599.5,1910.174518,1.244998442,0.045109619,3509.919481,503.1881688,12308.44416,35002.8039,1.401027143,6.179898844
166248144.4,1853.68958,1.244841948,0.045112004,3525.763247,505.8223506,12322.64026,35058.64675,1.405682468,6.371180883
168676471,1796.159767,1.245018701,0.045135303,3533.14,507.6761558,12363.18312,35211.76883,1.410408701,6.561590714
