Annual Expected Loss,Property premium,hhldconsumprt,unemploymentrt,CentralG Consumption,LocalG Consumption,dtotalvalueadded,totactualprod,Pinvestcc,Landuse ratio
13995903.96,2824.2335,1.2426878,0.043985976,2215.2234,318.0221,8888.257,23893.727,1.130665,0.343621
14540710.81,2848.2068,1.242432,0.043972052,2232.4146,320.85542,8935.4939,24045.111,1.1332472,0.343752
15106939.05,2872.3405,1.2422363,0.043956219,2247.9555,323.18544,8977.8052,24176.696,1.1358583,0.343886
15706897.13,2896.6389,1.2420448,0.043941411,2263.4163,325.30209,9031.4586,24346.912,1.1384957,0.344024
16335592.29,2921.1073,1.2418253,0.043941382,2281.1474,337.72298,9077.6417,24505.908,1.1411591,0.344167
16986587.42,2945.7526,1.2414998,0.043912784,2301.1263,341.29374,9126.6384,24664.651,1.1438353,0.344313
17658038.91,2970.5814,1.241238,0.043877489,2318.7697,344.56545,9176.6782,24823.6,1.1465508,0.344463
18340621.04,2995.5998,1.2409497,0.043841253,2336.238,347.63048,9227.0069,24982.693,1.1492873,0.344618
19014852.77,3020.8117,1.2408239,0.043824852,2350.2449,348.69951,9264.5039,25081.836,1.1520688,0.344777
19655845.25,3046.223,1.2404922,0.043815156,2369.7907,350.19494,9333.7138,25299.08,1.1548452,0.344941
20239449.25,3071.8345,1.2401721,0.043794691,2388.3758,351.96429,9385.5634,25458.307,1.1576309,0.34511
20752443.86,3097.6448,1.2398998,0.043776937,2406.8476,353.80616,9436.9261,25618.033,1.1604282,0.345284
21197517.85,3123.6475,1.239685,0.043776393,2424.7394,355.91665,9488.688,25777.929,1.1632409,0.345463
21585567.76,3149.8334,1.2396044,0.043772778,2438.9749,357.75662,9529.4297,25895.77,1.1660892,0.345647
21938891.08,3176.1882,1.2391924,0.043761317,2458.8352,359.91102,9592.423,26097.949,1.1689157,0.345837
22267494.88,3202.7,1.2388869,0.04374761,2477.0382,362.36772,9643.8359,26258.641,1.1717484,0.346033
22578247.75,3229.3549,1.2386672,0.043745659,2495.5638,365.2885,9695.3486,26419.699,1.1745936,0.346237
22884374.48,3256.138,1.2384797,0.04373715,2513.5671,367.62583,9747.1657,26581.429,1.1774572,0.346453
23206564.6,3283.0367,1.2382586,0.043727412,2530.0065,370.12487,9779.8164,26685.847,1.1803375,0.346686
23559108.08,3310.0385,1.2381404,0.043728597,2542.2826,372.34331,9851.2732,26903.162,1.1832424,0.346939
23952968.22,3337.1358,1.2379555,0.043749923,2564.7394,375.2598,9903.3243,27064.563,1.1861362,0.347212
24407535.08,3364.3225,1.2377148,0.043743055,2584.9334,378.09201,9954.3584,27228.543,1.1890418,0.347505
24945366.47,3391.5974,1.2375504,0.043744781,2602.9941,380.62676,10006.0165,27391.649,1.1919684,0.347817
25571818.41,3418.9614,1.2374382,0.043747695,2616.8016,382.98869,10040.2222,27492.031,1.1949181,0.348149
26271780.98,3446.4235,1.2374417,0.043783472,2633.5762,402.23297,10109.8975,27722.253,1.1978975,0.348497
27024029.36,3473.993,1.237115,0.043791658,2657.0551,418.6684,10164.7958,27900.996,1.2008836,0.348863
27816993.71,3501.6815,1.2370243,0.043806794,2675.9824,431.1378,10222.0084,28080.615,1.2039136,0.349243
28632957.99,3529.503,1.2370353,0.043833733,2694.9773,440.92409,10279.9109,28259.703,1.2069775,0.349638
29454464.54,3557.4674,1.2369976,0.043865818,2710.5755,434.22336,10320.8122,28388.544,1.2100601,0.350047
30264794.98,3585.5858,1.2371731,0.043914208,2726.2459,427.08366,10390.5413,28600.738,1.2131643,0.350469
31077769.04,3613.8667,1.2370821,0.043950724,2748.9462,423.69545,10444.0029,28767.813,1.2162405,0.350904
31920070.86,3642.3169,1.2371752,0.043988337,2769.0094,421.96713,10500.8174,28932.438,1.2193322,0.35135
32807334.32,3670.9456,1.2372027,0.044031926,2788.1821,420.47387,10555.1422,29098.371,1.2224284,0.351808
33735517.31,3699.7632,1.2372102,0.044068781,2805.9252,419.58953,10608.7167,29262.665,1.225534,0.352278
34679479.47,3728.7815,1.2372957,0.044110328,2821.3626,419.19854,10643.5247,29366.271,1.2286529,0.352759
35612417.12,3758.0121,1.2373656,0.044158104,2842.8933,419.92914,10717.614,29597.755,1.2317665,0.353251
36501297.22,3787.4645,1.237518,0.044214882,2862.5804,420.94677,10772.643,29765.679,1.2349012,0.353755
37327336.14,3817.1452,1.2376154,0.04425329,2882.6158,422.37126,10827.931,29936.316,1.2380519,0.35427
38092503.28,3847.0542,1.2376695,0.044285752,2899.9977,423.80575,10882.214,30101.23,1.2412188,0.354797
38790747.49,3877.1895,1.237816,0.044327531,2917.3558,425.36152,10932.634,30256.316,1.2444042,0.355335
39421214,3907.5459,1.2379882,0.044382933,2935.2992,427.4116,10996.687,30452.996,1.2476059,0.355885
39980806.4,3938.1134,1.2380486,0.044421612,2958.6527,429.83906,11052.982,30628.557,1.2508072,0.356448
40482857.5,3968.8805,1.2381379,0.044446413,2978.801,432.20182,11109.715,30805.872,1.2540292,0.357023
40942737.75,3999.8325,1.2382612,0.044475419,2998.3793,434.89645,11166.881,30983.167,1.2572703,0.357611
41367615.6,4030.9555,1.2384535,0.044517179,3015.2939,437.13665,11209.7745,31112.728,1.2605372,0.358212
41761761.29,4062.2351,1.2385036,0.044548854,3036.3058,439.84991,11283.501,31341.677,1.2638052,0.358827
42114185.98,4093.6555,1.2386778,0.04458708,3056.8854,442.38291,11342.464,31521.859,1.2670924,0.359456
42412592.16,4125.2004,1.2388942,0.044619534,3077.4964,445.04366,11401.271,31703.237,1.2703987,0.3601
42655366.75,4156.8521,1.2391967,0.044667349,3097.4393,447.93279,11452.458,31857.69,1.2737324,0.360758
42859329.9,4188.5913,1.2393384,0.044690178,3114.9782,450.32656,11488.899,31963.488,1.2770817,0.361432
43044240.8,4220.3964,1.239571,0.044727317,3133.9583,452.77056,11581.561,32253.632,1.2804485,0.362123
43214974.5,4252.2492,1.2396589,0.044748127,3156.8802,456.08386,11641.471,32441.728,1.2838111,0.36283
43370996.11,4284.1283,1.2397889,0.044775349,3178.9579,458.9942,11702.509,32630.642,1.2871935,0.363554
43516256.1,4316.0165,1.2399856,0.044795111,3199.43,461.78238,11758.894,32803.271,1.2906028,0.364296
43662736.98,4347.8954,1.2401689,0.044810466,3217.8101,464.14467,11822.166,33002.118,1.2940376,0.365057
43819175.66,4379.7498,1.2404359,0.044834291,3235.6727,466.83085,11884.869,33198.855,1.2975013,0.365837
44001638.64,4411.5653,1.2404453,0.044854593,3260.5536,470.3843,11945.431,33393.553,1.3009573,0.366629
44231788.7,4443.3327,1.2407511,0.044869982,3281.5823,473.60749,12007.343,33588.337,1.3044811,0.367404
44522221.2,4475.0465,1.2408906,0.044890577,3302.2253,476.76241,12068.204,33782.062,1.3080069,0.368134
44907570.1,4506.7042,1.2411414,0.044903296,3322.2617,479.58206,12129.038,33976.567,1.3115618,0.368805
45425572.3,4538.3105,1.2411945,0.044933438,3339.3672,482.12261,12190.27,34170.835,1.3151437,0.369409
46085187.5,4569.8741,1.2409705,0.044947199,3362.8214,485.28932,12250.967,34366.104,1.3187204,0.369945
46882374.8,4601.2747,1.2408923,0.044951453,3384.1357,488.19011,12311.749,34560.805,1.3223172,0.370413
47788303,4632.1912,1.2407701,0.044945883,3405.0903,491.19175,12372.873,34756.765,1.3259271,0.370817
48769590.1,4662.4712,1.2407843,0.044960511,3422.7074,494.04457,12414.763,34884.057,1.3295743,0.371164
49805323.6,4692.1116,1.24083,0.04497774,3444.118,497.01377,12497.332,35148.22,1.3332474,0.371458
50873779,4721.1939,1.2407319,0.044983649,3465.4543,499.73181,12559.657,35345.955,1.336928,0.371706
51964844.5,4749.8418,1.2406316,0.044984513,3489.0617,502.73353,12622.03,35544.692,1.340615,0.371914
53080485.4,4778.1998,1.2405407,0.044999576,3510.2443,505.54862,12685.22,35744.683,1.3443239,0.372087
54202299.8,4806.4132,1.2404519,0.045007836,3530.04,508.21254,12739.605,35919.443,1.3480596,0.372231
55328285.5,4834.6172,1.2403722,0.045018817,3550.417,511.28576,12810.682,36144.941,1.3518147,0.37235
56471791.9,4862.9327,1.2401884,0.045024002,3572.4703,514.80432,12873.489,36345.745,1.3555727,0.372448
57639940.9,4891.4679,1.240182,0.04505571,3595.0293,518.22399,12937.156,36545.394,1.3593589,0.372529
58841302.2,4920.3117,1.2399932,0.045059493,3616.8938,521.3395,13000.235,36749.184,1.3631548,0.372594
60080744.6,4949.5221,1.2398412,0.045066496,3637.7384,524.16025,13052.651,36917.316,1.366971,0.372648
61379793.8,4978.8971,1.2397842,0.045080443,3656.7349,526.58158,13125.96,37152.377,1.3708135,0.372692
