Annual Expected Loss,Property premium,hhldconsumprt,unemploymentrt,CentralG Consumption,LocalG Consumption,dtotalvalueadded,totactualprod,Pinvestcc,Landuse ratio
6073356.08,3060.1041,1.2375284,0.043739518,2491.6741,355.40518,9742.4356,26498.612,1.1655297,0.346033
6105415.045,3081.5651,1.2373136,0.043742434,2510.2744,357.97316,9797.6233,26667.378,1.1682187,0.346237
6135471.362,3103.0223,1.2370033,0.043730133,2528.5142,360.49829,9839.0861,26797.336,1.1709112,0.346453
6169890.093,3124.4721,1.2367847,0.043723862,2545.0032,362.86927,9900.7,26983.677,1.1736217,0.346686
6216569.061,3145.9131,1.2365183,0.043720089,2563.9293,365.44203,9962.3905,27178.106,1.1763289,0.346939
6282449.954,3167.3435,1.2362786,0.043729383,2583.1429,368.05883,10017.8394,27348.835,1.1790433,0.347212
6373193.239,3188.7663,1.2361286,0.043738119,2602.0653,370.65362,10073.6252,27519.97,1.1817723,0.347505
6485574.512,3210.1801,1.2359062,0.043739903,2620.6589,373.21499,10129.3829,27692.799,1.1845076,0.347817
6611951.2,3231.589,1.2356978,0.043744992,2639.2838,375.77955,10185.4781,27866.025,1.1872478,0.348149
6742757.959,3252.9937,1.2355717,0.043768454,2656.5678,378.23386,10242.373,28039.398,1.1900047,0.348497
6867289.942,3274.3972,1.2354406,0.043791134,2676.4761,380.92439,10299.2132,28214.403,1.1927694,0.348863
6975448.988,3295.7988,1.2353362,0.043811247,2695.6037,383.55072,10356.37,28390.397,1.1955468,0.349243
7059598.656,3317.1988,1.2353088,0.043838126,2714.7808,386.18388,10413.888,28566.59,1.1983409,0.349638
7114768.521,3338.5949,1.2352615,0.04387509,2733.313,388.77165,10470.617,28738.517,1.2011506,0.350047
7139557.986,3359.9838,1.2352318,0.043910901,2751.3222,391.31008,10530.411,28923.126,1.2039809,0.350469
7134267.104,3381.3624,1.2351328,0.043944324,2772.228,394.11065,10588.973,29104.722,1.2068164,0.350904
7099043.278,3402.7262,1.2351109,0.043978193,2791.5545,396.7755,10647.877,29286.316,1.2096705,0.35135
7034255.897,3424.0687,1.2351899,0.044032312,2811.1198,399.47484,10707.689,29468.32,1.2125515,0.351808
6940633.679,3445.3832,1.2352711,0.044078204,2830.7824,402.18466,10767.574,29652.079,1.215455,0.352278
6821954.198,3466.6636,1.2353438,0.044121416,2848.5485,404.72391,10827.818,29836.263,1.2183834,0.352759
6683512.289,3487.9033,1.2353692,0.044165376,2868.9955,407.50139,10888.304,30023.146,1.221319,0.353251
6529952.512,3509.0938,1.2354438,0.044220219,2889.7771,410.3356,10949.397,30210.504,1.224274,0.353755
6370314.889,3530.2312,1.2355167,0.044263467,2909.9145,413.11053,11010.783,30399.711,1.2272517,0.35427
6215738.032,3551.3091,1.2355597,0.044301747,2929.69,415.85031,11067.712,30574.105,1.2302449,0.354797
6073251.092,3572.3258,1.2356296,0.04434178,2948.8885,418.54195,11133.895,30780.987,1.2332531,0.355335
5945799.062,3593.2769,1.2357082,0.044393227,2968.7629,421.2981,11196.458,30972.704,1.2362741,0.355885
5832222.01,3614.1619,1.2358015,0.044433614,2990.0381,424.19659,11258.858,31165.79,1.2393085,0.356448
5733123.991,3634.9817,1.235918,0.044469174,3010.3973,427.00724,11321.42,31359.886,1.242361,0.357023
5652927.19,3655.7385,1.236089,0.044506973,3030.9301,429.83597,11384.193,31554.109,1.2454294,0.357611
5591468.127,3676.4322,1.2361808,0.044545815,3050.9113,432.61872,11437.771,31714.21,1.2485077,0.358212
5549918.353,3697.0683,1.2363793,0.044588802,3070.3199,435.34938,11512.353,31947.075,1.2516076,0.358827
5533775.432,3717.6493,1.2364193,0.044621782,3092.4113,438.33642,11576.42,32146.082,1.2547052,0.359456
5543820.094,3738.1803,1.2365062,0.044651108,3113.5629,441.24131,11640.876,32346.141,1.2578115,0.3601
5576999.454,3758.6661,1.2366384,0.044694179,3134.5598,444.13853,11691.236,32497.407,1.260931,0.360758
5626542.386,3779.1143,1.236813,0.044725709,3153.1071,446.83026,11770.047,32737.225,1.2640709,0.361432
5684510.594,3799.5277,1.2369862,0.044757906,3173.2584,449.64545,11838.661,32949.395,1.2672206,0.362123
5747892.938,3819.912,1.2370278,0.04477839,3197.7161,452.85684,11905.32,33157.754,1.2703598,0.36283
5821221.921,3840.2725,1.2371474,0.044809547,3219.6831,455.87132,11972.754,33364.778,1.2735142,0.363554
5909377.165,3860.614,1.2372772,0.044831636,3241.2924,458.85047,12040.545,33573.266,1.2766828,0.364296
6016884.047,3880.9438,1.2375151,0.044855292,3260.4149,461.60973,12108.525,33781.089,1.2798768,0.365057
6143501.761,3901.2662,1.2376686,0.044873572,3279.7222,464.37432,12176.915,33991.268,1.2830755,0.365837
6299353.058,3921.5894,1.2378007,0.044908723,3306.2328,467.81432,12245.789,34203.565,1.286269,0.366629
6490775.87,3941.9223,1.238047,0.044922763,3328.6176,470.90092,12315.622,34419.49,1.2895109,0.367404
6726661.282,3962.2713,1.2379739,0.044933349,3350.2939,473.90531,12384.615,34636.187,1.2927257,0.368134
7014559.858,3982.6489,1.2381484,0.044948588,3370.7144,476.80347,12446.169,34823.881,1.2959566,0.368805
7350632.585,4003.065,1.2382242,0.044982232,3392.3357,479.82145,12524.638,35068.431,1.2992075,0.369409
7722085.154,4023.5307,1.2379548,0.044993696,3415.43,482.95167,12594.359,35287.437,1.3024442,0.369945
8120297.006,4044.0588,1.2378689,0.045004969,3437.853,486.03696,12664.19,35504.831,1.3056906,0.370413
8531724.747,4064.6607,1.2378076,0.045007379,3460.478,489.14693,12733.922,35723.773,1.3089471,0.370817
8948106.252,4085.347,1.2377246,0.045021577,3481.8808,492.16159,12787.557,35886.891,1.3122161,0.371164
9369335.024,4106.1256,1.2375353,0.045025404,3503.8785,495.23129,12875.007,36164.751,1.3154878,0.371458
9798754.89,4127.0062,1.2374188,0.04503568,3525.8934,498.2762,12946.582,36389.867,1.31877,0.371706
10230826.11,4147.9964,1.2372729,0.045039066,3549.6013,501.51592,13017.487,36613.544,1.322054,0.371914
10656866.69,4169.1014,1.2371646,0.045058026,3572.3383,504.67316,13089.36,36838.705,1.3253525,0.372087
11078572.13,4190.3258,1.2369815,0.045065996,3594.6486,507.78635,13156.158,37044.582,1.3286598,0.372231
11495001.08,4211.6722,1.2368215,0.045075701,3616.6436,510.87415,13233.74,37293.236,1.3319778,0.37235
11899257.66,4233.1429,1.23663,0.045083583,3639.0153,513.9905,13306.234,37521.469,1.3353002,0.372448
12289773.28,4254.7372,1.2364255,0.04510716,3663.2728,517.30994,13379.692,37751.28,1.3386277,0.372529
12659100.14,4276.4535,1.2362175,0.045117448,3686.5322,520.53486,13453.411,37983.227,1.3419682,0.372594
12994755.63,4298.2881,1.2359739,0.045124632,3709.0023,523.69126,13525.925,38208.005,1.3453147,0.372648
13283922.55,4320.2365,1.2357448,0.045131911,3731.7641,526.86686,13601.446,38449.312,1.348668,0.372692
