Annual Expected Loss,Property premium,hhldconsumprt,unemploymentrt,CentralG Consumption,LocalG Consumption,dtotalvalueadded,totactualprod,Pinvestcc,Landuse ratio
11456424.26,2416.6327,1.2511938,0.044752853,1882.6333,276.96944,7926.204,20844.8,1.087699,0.20929329
11819372.72,2439.9539,1.2507405,0.044662803,1897.6306,279.70002,7944.6594,20916.366,1.0897623,0.20988761
12197973.03,2463.6956,1.2506826,0.044593081,1906.4682,282.25472,7995.184,21076.086,1.0919477,0.2105903
12614174.39,2487.8766,1.2501885,0.044525432,1925.6806,286.32283,8049.0871,21253.727,1.0941366,0.21140923
13096482.79,2511.46825,1.2497662,0.044465432,1944.8904,290.27996,8090.6803,21392.117,1.0964001,0.21233239
13655381.03,2534.57658,1.2491961,0.044389297,1960.5924,294.53015,8130.8078,21531.845,1.0986924,0.21332839
14283139.67,2557.71216,1.2486655,0.044325255,1976.1172,298.2823,8173.0323,21671.033,1.1010092,0.21447069
14982481.62,2581.22496,1.2484257,0.044275451,1989.0947,301.50236,8206.6137,21775.982,1.1033964,0.21574283
15753879.25,2605.35799,1.2482685,0.044261672,2001.4623,304.54852,8260.0584,21942.902,1.1058235,0.21715096
16593239.25,2630.28137,1.2475966,0.044216802,2022.3757,308.60209,8301.9573,22087.162,1.1082368,0.21875
17495735.21,2656.12366,1.2470938,0.044167681,2038.9989,311.84926,8344.6047,22228.65,1.1106805,0.22055914
18457497.28,2682.30707,1.2467209,0.044135333,2054.9467,314.99292,8387.9689,22368.851,1.1131501,0.22283969
19470196.21,2708.10943,1.246451,0.044117619,2066.9823,317.75022,8414.4408,22452.391,1.1156508,0.22652254
20533560.71,2733.29665,1.246292,0.044114715,2079.3964,320.71406,8475.2249,22645.094,1.1181889,0.22991026
21653792.95,2758.79075,1.2457263,0.044095242,2100.5772,325.29152,8518.1337,22789.185,1.1207162,0.23343029
22822104.04,2785.03087,1.2452323,0.044062188,2118.7089,330.57885,8561.5747,22933.03,1.123263,0.23769243
24031163.84,2811.516317,1.2451548,0.044071891,2135.5978,336.11064,8607.421,23074.852,1.1258771,0.24209622
25282311.59,2839.393216,1.2449431,0.044054927,2146.6179,341.576,8637.6533,23168.104,1.1285318,0.24682842
26573109.58,2870.018864,1.2446908,0.044054125,2167.1635,348.73753,8677.6666,23297.976,1.1311868,0.25199955
27887664.72,2905.774897,1.2444571,0.044052389,2183.2549,355.34147,8746.654,23511.378,1.1338862,0.25761488
29223366.09,2964.795989,1.2440837,0.044045836,2202.3586,362.73348,8793.6574,23660.86,1.136588,0.26369417
30565931.81,3024.055786,1.2437529,0.044024244,2219.4183,370.9425,8841.1249,23812.909,1.1393225,0.27024255
31887200.34,3070.269074,1.2435905,0.044006857,2233.557,378.08507,8873.3886,23906.298,1.1420999,0.27729903
33160987.82,3114.255552,1.2434397,0.043992366,2251.4125,385.78476,8887.0264,23945.046,1.1448988,0.28496466
34356892.86,3182.684148,1.2432594,0.043993033,2269.4868,393.64859,8993.1525,24273.414,1.1477224,0.29324403
35452962.84,3229.474886,1.2428531,0.043962678,2289.3428,400.92492,9044.726,24431.907,1.1505464,0.30224795
36447218.76,3263.015542,1.2426901,0.043933545,2307.4401,407.41756,9097.2913,24590.264,1.1534134,0.31201303
37353358.42,3291.104554,1.2424086,0.043894041,2324.8089,413.21223,9131.553,24691.85,1.1562914,0.32260406
38186622.94,3319.956636,1.2424078,0.043883423,2337.9224,419.17957,9162.3611,24770.221,1.1592202,0.33410795
38968582.8,3361.302183,1.2421187,0.043881099,2358.1005,426.11376,9259.0182,25067.973,1.162138,0.34658548
39732461.71,3476.954748,1.2416839,0.043851976,2378.5596,433.35189,9313.398,25232.11,1.1650427,0.36013505
40523365.4,3600.917265,1.2415424,0.043841806,2397.6716,440.60177,9367.7459,25394.972,1.1679677,0.37484699
41356566.29,3691.585629,1.2411196,0.04382587,2415.613,446.69483,9422.1308,25560.952,1.1708794,0.39071299
42206847.76,3775.084817,1.2407544,0.043806178,2430.977,452.89218,9469.6056,25695.72,1.1737942,0.40782186
43047737.13,3867.348346,1.2406559,0.043808249,2449.5826,458.29481,9534.4712,25890.798,1.176719,0.4262754
43860491.55,3950.578396,1.2403711,0.043793404,2469.5486,462.98522,9590.5763,26057.407,1.1796238,0.44604126
44630953.08,3970.163947,1.2400543,0.043778985,2488.977,466.72924,9646.532,26225.645,1.1825128,0.46717191
45335837.72,3946.865329,1.2397665,0.043763031,2507.3857,470.34124,9690.2199,26354.732,1.1853924,0.48965159
45951161.6,3932.692509,1.2396513,0.043755058,2521.353,472.94659,9712.3496,26411.237,1.1882767,0.51346589
46489265.57,3898.640855,1.2395795,0.043759245,2539.5031,477.97648,9815.5035,26720.514,1.1911512,0.53850858
46976667.14,3850.166525,1.2392645,0.04376459,2562.4977,483.10168,9873.408,26899.123,1.1939834,0.56473116
47459166.72,3839.771769,1.2391005,0.043765512,2581.8727,488.684777,9929.01,27070.39,1.196813,0.59217941
47998218.5,3844.866319,1.238847,0.043760754,2600.6017,493.877214,9984.7512,27242.968,1.1996201,0.62078764
48635230.59,3823.194501,1.2388242,0.043769325,2615.6133,500.207451,10028.5809,27372.726,1.2024348,0.65051122
49368651.63,3831.296162,1.2386271,0.04379061,2634.4069,506.029655,10099.6113,27588.123,1.2052161,0.68128391
50180464.89,3857.853606,1.2384462,0.04381089,2656.2756,512.002117,10157.0803,27763.839,1.2079778,0.71312298
51060448.07,3840.908803,1.238395,0.043835093,2676.2652,518.40216,10214.7662,27939.928,1.2107367,0.74605683
51991435.79,3788.441038,1.2383174,0.043852877,2695.9964,524.16615,10275.8171,28118.248,1.2134825,0.77998606
52944230.37,3722.718441,1.2383598,0.043889181,2712.4723,528.94557,10326.9319,28263.99,1.2162324,0.81496117
53887359.93,3685.816436,1.2383756,0.043926727,2729.7615,535.32864,10394.6256,28475.016,1.2189744,0.85101136
54791314.99,3721.62915,1.2384414,0.043974651,2750.2673,543.545,10456.3678,28660.724,1.2217031,0.88814843
55631504.87,3796.621683,1.2382831,0.04399636,2774.2834,552.166733,10517.0474,28848.052,1.224394,0.92663457
56387225.53,3849.760934,1.2383891,0.044045382,2794.5021,561.359455,10580.1065,29036.705,1.2270979,0.96626636
57063408.12,3980.560439,1.2383632,0.044081604,2813.72,569.442514,10640.7387,29224.489,1.2297929,1.00713975
57652678.44,4127.34236,1.2383748,0.04412189,2832.2782,576.897061,10698.671,29404.008,1.2324775,1.04964877
58137633.43,4161.59347,1.2384048,0.044164407,2852.7943,582.549029,10766.388,29612.957,1.2351469,1.09345264
58501487.63,4163.292541,1.2383759,0.04420947,2874.7831,587.062983,10831.0579,29807.958,1.2377954,1.13991281
58718290.96,4148.173676,1.238395,0.044246265,2895.599,590.441378,10896.985,30004.808,1.2404276,1.18851684
58764254.27,4099.997868,1.2385191,0.044288076,2916.658,593.19835,10963.166,30201.26,1.2430452,1.23771896
58622312.67,4046.651373,1.238651,0.044326954,2935.2737,596.513156,11029.541,30396.194,1.2456447,1.28867417
58284454.54,3936.762223,1.2387365,0.044378342,2957.5284,599.635566,11097.779,30597.053,1.248211,1.34215014
57758804.05,3859.07663,1.2387724,0.044411796,2980.0056,603.529508,11165.474,30799.13,1.2507471,1.39831904
57055416.88,3806.242775,1.2388248,0.04444184,3001.5848,606.132428,11233.075,31002.54,1.2532576,1.45587469
56181834.16,3761.184654,1.2389003,0.044470978,3022.1554,607.351667,11300.582,31206.84,1.2557458,1.51503489
55147125.01,3660.686685,1.2389887,0.044512827,3042.6613,608.279094,11369.519,31411.197,1.2582122,1.57639907
53986318.88,3506.52192,1.2391434,0.044553067,3064.9086,607.333764,11440.173,31617.876,1.260664,1.64158478
52765096.33,3333.507215,1.2391735,0.044577858,3088.2643,605.446232,11510.001,31826.065,1.2630787,1.70814893
51554908.72,3171.951871,1.2393104,0.044607058,3110.3939,603.938177,11579.545,32033.65,1.2654754,1.7761585
50404310.17,3071.021028,1.2394111,0.044644719,3132.492,601.667337,11649.478,32240.847,1.2678458,1.8468686
49332463.44,2968.415493,1.2395178,0.044669923,3153.4344,597.779605,11712.573,32427.114,1.2702018,1.9200543
48340921.02,2936.333879,1.2396016,0.044691769,3175.4158,594.645524,11788.011,32661.951,1.272533,1.99644683
47425668.4,2937.607542,1.2396657,0.044709192,3197.7515,592.588629,11857.116,32873.934,1.2748324,2.075658
46569263.29,2898.751979,1.2397901,0.044740456,3220.4085,590.334283,11926.233,33087.396,1.2771078,2.15638197
45754272.14,2905.888088,1.239915,0.044760239,3242.2607,587.738228,11993.781,33301.975,1.2793594,2.23810375
44961866.04,2860.537765,1.2400365,0.044776213,3262.9152,584.410403,12056.346,33495.154,1.2815864,2.32226835
44171504.9,2758.893093,1.24014,0.044791535,3285.9121,580.308334,12129.257,33731.775,1.2837824,2.40955628
43362021.53,2638.922858,1.2403206,0.044821102,3306.5211,575.178627,12198.395,33947.219,1.2859707,2.49925963
42519230.51,2596.562695,1.2405612,0.044839556,3330.4267,571.840675,12269.331,34165.668,1.2881712,2.58404384
41636280.53,2553.589903,1.2405976,0.044853535,3352.7816,573.721035,12340.685,34388.157,1.2903375,2.66307864
40717436.06,2462.368276,1.24078,0.044867449,3375.1512,576.53598,12412.613,34614.884,1.2925059,2.73658122
39766067.49,2354.216477,1.2407513,0.044891413,3397.2839,578.042134,12486.494,34838.704,1.294668,2.80704847
38781132.11,2273.516446,1.2405249,0.044901891,3419.9247,578.688851,12560.072,35079.063,1.2968126,2.87532826
37758990.41,2201.772933,1.2403491,0.044906089,3443.0126,578.300045,12632.659,35312.86,1.2989442,2.9406129
36706003.84,2122.891122,1.2402759,0.044910178,3465.7708,576.91389,12705.181,35544.713,1.3010757,3.003527
35640995.91,2044.042829,1.2401527,0.044921144,3488.4815,575.714229,12777.967,35778.103,1.3032075,3.063856
34573556.3,1921.407308,1.2399988,0.044923653,3511.4459,576.64259,12852.824,36013.894,1.3053407,3.1229614
33503262.47,1774.158245,1.2398692,0.044926228,3534.5524,577.44153,12928.04,36251.096,1.307482,3.1802058
32429709.51,1614.750793,1.2397656,0.044929207,3557.8924,578.51358,13003.488,36489.618,1.3096326,3.2364238
31352917,1455.713785,1.2396011,0.044943621,3581.3762,578.5759,13080.194,36730.525,1.3117858,3.2907368
30269856.95,1305.488991,1.2394321,0.044951878,3605.0761,577.87233,13158.071,36972.406,1.3139437,3.3440449
29177191.65,1168.72612,1.2392612,0.044957868,3628.1456,576.22666,13234.324,37214.457,1.3161063,3.3957665
28073060.6,1047.779774,1.2390449,0.044959413,3652.131,574.79198,13311.399,37457.703,1.3182661,3.4464304
26956601.8,943.8395057,1.2388597,0.044974557,3676.0742,574.86321,13392.251,37705.3,1.3204361,3.496007
25829883.87,857.6131323,1.2386416,0.044979354,3700.6881,574.40262,13473.524,37957.795,1.3226138,3.5437801
24702735.66,792.1497727,1.2384048,0.04498053,3725.1505,573.32783,13547.568,38187.113,1.3247944,3.5915061
24702735.66,789.5824163,1.2381239,0.044977058,3749.4007,571.74977,13635.105,38470.866,1.3269642,3.6376484
